baseYm,mapX,mapY,areaCd,areaNm,signguCd,signguNm,hubTatsNm,hubBsicAdres,hubCtgryLclsNm,hubCtgryMclsNm,hubRank
202408,126.9599024,37.4711126,11,서울특별시,11620,관악구,낙성대공원,서울 관악구 낙성대로 77-0,관광지,문화관광,10
202408,127.0042314,37.50502562,11,서울특별시,11650,서초구,신세계백화점/강남점,서울 서초구 신반포로 176-0,관광지,쇼핑,1
202408,127.0118421,37.4786676,11,서울특별시,11650,서초구,예술의전당,서울 서초구 남부순환로 2406-0,관광지,문화관광,2
202408,126.9944267,37.50955282,11,서울특별시,11650,서초구,반포한강공원,서울 서초구 신반포로11길 40-0,관광지,문화관광,3
202408,127.0047592,37.50394242,11,서울특별시,11650,서초구,JW메리어트호텔/서울,서울 서초구 신반포로 176-0,숙박,숙박,4
202408,127.0079533,37.50844192,11,서울특별시,11650,서초구,뉴코아아울렛/강남점,서울 서초구 잠원로 69-0,관광지,쇼핑,5
202408,127.0142586,37.48041742,11,서울특별시,11650,서초구,한가람미술관,서울 서초구 남부순환로 2406-0,관광지,문화관광,6
202408,127.0181008,37.51855565,11,서울특별시,11650,서초구,더리버사이드호텔,서울 서초구 강남대로107길 6-0,숙박,숙박,7
202408,126.9953155,37.5121914,11,서울특별시,11650,서초구,세빛섬,서울 서초구 올림픽대로 2085-14,관광지,자연관광,8
202408,127.0300831,37.48944129,11,서울특별시,11650,서초구,신라스테이/서초,서울 서초구 효령로 427-0,숙박,숙박,9
202408,127.0817804,37.46497517,11,서울특별시,11650,서초구,헌릉과인릉,서울 서초구 헌인릉길 34-0,관광지,역사관광,10
202408,127.0597264,37.50871998,11,서울특별시,11680,강남구,현대백화점/무역센터점,서울 강남구 테헤란로 517-0,관광지,쇼핑,1
202408,127.0591153,37.51202515,11,서울특별시,11680,강남구,코엑스,서울 강남구 영동대로 513-0,관광지,문화관광,2
202408,127.0274908,37.527346,11,서울특별시,11680,강남구,현대백화점/압구정본점,서울 강남구 압구정로 165-0,관광지,쇼핑,3
202408,127.0416723,37.52796765,11,서울특별시,11680,강남구,갤러리아백화점/명품관EAST,서울 강남구 압구정로 407-0,관광지,쇼핑,4
202408,127.0532827,37.49694353,11,서울특별시,11680,강남구,롯데백화점/강남점,서울 강남구 도곡로 401-0,관광지,쇼핑,5
202408,127.0608096,37.50924771,11,서울특별시,11680,강남구,그랜드인터컨티넨탈호텔/서울파르나스,서울 강남구 테헤란로 521-0,숙박,숙박,6
202408,127.041352,37.5028629,11,서울특별시,11680,강남구,조선팰리스/서울강남,서울 강남구 테헤란로 231-0,숙박,숙박,7
202408,127.0581154,37.51096971,11,서울특별시,11680,강남구,오크우드프리미어/코엑스센터,서울 강남구 테헤란로87길 46-0,숙박,숙박,8
202408,127.0400891,37.52846758,11,서울특별시,11680,강남구,갤러리아백화점/명품관WEST,서울 강남구 압구정로 343-0,관광지,쇼핑,9
202408,127.0289287,37.52553289,11,서울특별시,11680,강남구,안다즈/서울강남,서울 강남구 논현로 854-0,숙박,숙박,10
202408,127.1045001,37.51385856,11,서울특별시,11710,송파구,롯데월드몰,서울 송파구 올림픽로 300-0,관광지,쇼핑,1
202408,127.1127495,37.49361095,11,서울특별시,11710,송파구,가락동농수산물도매시장,서울 송파구 양재대로 932-0,관광지,쇼핑,2
202408,127.0994728,37.5122476,11,서울특별시,11710,송파구,롯데백화점/잠실점,서울 송파구 올림픽로 240-0,관광지,쇼핑,3
202408,127.0981673,37.51108106,11,서울특별시,11710,송파구,롯데월드/잠실점,서울 송파구 올림픽로 240-0,관광지,문화관광,4
202408,127.1243598,37.47739067,11,서울특별시,11710,송파구,가든파이브라이프,서울 송파구 충민로 66-0,관광지,쇼핑,5
202408,127.1228039,37.51985798,11,서울특별시,11710,송파구,올림픽공원,서울 송파구 올림픽로 424-0,관광지,문화관광,6
202408,127.1025836,37.51258091,11,서울특별시,11710,송파구,시그니엘/서울,서울 송파구 올림픽로 300-0,숙박,숙박,7
202408,127.1035557,37.51360858,11,서울특별시,11710,송파구,롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,관광지,문화관광,8
202408,127.1063888,37.51388634,11,서울특별시,11710,송파구,소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스,서울 송파구 잠실로 209-0,숙박,숙박,9
202408,127.0718086,37.51213633,11,서울특별시,11710,송파구,잠실야구장,서울 송파구 올림픽로 25-0,관광지,문화관광,10
202408,127.1244703,37.53888357,11,서울특별시,11740,강동구,현대백화점/천호점,서울 강동구 천호대로 1005-0,관광지,쇼핑,1
202408,127.1259855,37.54125931,11,서울특별시,11740,강동구,뉴코아팩토리아울렛/천호점,서울 강동구 구천면로 189-0,관광지,쇼핑,2
202408,127.1253313,37.53666161,11,서울특별시,11740,강동구,롯데시네마/강동,서울 강동구 천호옛길 85-0,관광지,문화관광,3
202408,127.1289713,37.5508223,11,서울특별시,11740,강동구,암사종합시장,서울 강동구 상암로11길 25-0,관광지,쇼핑,4
202408,127.1263311,37.54429962,11,서울특별시,11740,강동구,천호공원,서울 강동구 올림픽로 702-0,관광지,문화관광,5
202408,127.1216371,37.55002115,11,서울특별시,11740,강동구,광나루한강공원,서울 강동구 선사로 83-106,관광지,문화관광,6
202408,127.1422464,37.54571622,11,서울특별시,11740,강동구,CGV/천호,서울 강동구 양재대로 1571-0,관광지,문화관광,7
202408,127.1576338,37.55129901,11,서울특별시,11740,강동구,강동아트센터,서울 강동구 동남로 870-0,관광지,문화관광,8
202408,127.1303584,37.56068664,11,서울특별시,11740,강동구,서울암사동유적,서울 강동구 올림픽로 875-0,관광지,역사관광,9
202408,127.1253869,37.52846811,11,서울특별시,11740,강동구,메가박스/강동,서울 강동구 성내로 48-0,관광지,문화관광,10
202408,129.030576,35.09664517,26,부산광역시,26110,중구,자갈치시장,부산 중구 자갈치해안로 52-0,관광지,쇼핑,1
202408,129.0368254,35.09845057,26,부산광역시,26110,중구,롯데백화점/광복점,부산 중구 중앙대로 2-0,관광지,쇼핑,2
202408,129.0281825,35.10130956,26,부산광역시,26110,중구,국제시장,부산 중구 국제시장2길 25-0,관광지,쇼핑,3
202408,129.0264374,35.10139461,26,부산광역시,26110,중구,부평깡통시장,부산 중구 부평1길 48-0,관광지,쇼핑,4
202408,129.0354365,35.10914381,26,부산광역시,26110,중구,코모도호텔/부산,부산 중구 중구로 151-0,숙박,숙박,5
202408,129.0327702,35.10056141,26,부산광역시,26110,중구,용두산공원,부산 중구 용두산길 37-55,관광지,문화관광,6
202408,129.0367975,35.10753289,26,부산광역시,26110,중구,크라운하버호텔/부산,부산 중구 중앙대로 114-0,숙박,숙박,7
202408,129.0362421,35.09806172,26,부산광역시,26110,중구,롯데백화점/광복점아쿠아몰,부산 중구 중앙대로 2-0,관광지,쇼핑,8
202408,129.0345756,35.1005892,26,부산광역시,26110,중구,부산관광호텔,부산 중구 광복로97번길 23-0,숙박,숙박,9
202408,129.0366586,35.10900495,26,부산광역시,26110,중구,토요코인호텔/부산중앙역점,부산 중구 중앙대로 125-0,숙박,숙박,10
202408,129.016744,35.07545299,26,부산광역시,26140,서구,송도해수욕장,부산 서구,관광지,자연관광,1
202408,129.0236045,35.0762585,26,부산광역시,26140,서구,송도해상케이블카,부산 서구 송도해변로 171-0,관광지,기타관광,2
202408,129.0088278,35.0970061,26,부산광역시,26140,서구,감천문화마을,부산 사하구 감내2로 203-0,관광지,기타관광,3
202408,129.0162164,35.06042688,26,부산광역시,26140,서구,암남공원,부산 서구 암남공원로 185-0,관광지,문화관광,4
202408,129.0242667,35.07836509,26,부산광역시,26140,서구,윈덤그랜드/부산,부산 서구 등대로 27-0,숙박,숙박,5
202408,129.0219344,35.0619052,26,부산광역시,26140,서구,송도용궁구름다리,부산 서구,관광지,기타관광,6
202408,129.0178273,35.07723058,26,부산광역시,26140,서구,그랩디오션/송도,부산 서구 송도해변로 97-0,숙박,숙박,7
202408,129.0192413,35.07767479,26,부산광역시,26140,서구,페어필드바이메리어트/부산송도비치,부산 서구 송도해변로 113-0,숙박,숙박,8
202408,129.0178373,35.07721367,26,부산광역시,26140,서구,어반스테이/부산송도해변,부산 서구 송도해변로 97-0,숙박,숙박,9
202408,129.0252154,35.0885627,26,부산광역시,26140,서구,부산공동어시장,부산 서구 충무대로 202-0,관광지,쇼핑,10
202408,129.0490464,35.11755963,26,부산광역시,26170,동구,부산항국제여객터미널,부산 동구 충장대로 206-0,관광지,기타관광,1
202408,129.0381481,35.11361394,26,부산광역시,26170,동구,차이나타운,부산 동구,관광지,문화관광,2
202408,129.0588231,35.13630761,26,부산광역시,26170,동구,부산진시장,부산 동구 진시장로 24-0,관광지,쇼핑,3
202408,129.0403527,35.11430994,26,부산광역시,26170,동구,라마다앙코르부산역호텔,부산 동구 중앙대로196번길 10-0,숙박,숙박,4
202408,129.0585453,35.14130705,26,부산광역시,26170,동구,현대백화점/부산점,부산 동구 범일로 125-0,관광지,쇼핑,5
202408,129.0417692,35.1161153,26,부산광역시,26170,동구,아스티호텔/부산,부산 동구 중앙대로214번길 7-8,숙박,숙박,6
202408,129.0441023,35.12030929,26,부산광역시,26170,동구,부산과학체험관,부산 동구 중앙대로260번길 11-0,관광지,문화관광,7
202408,129.0407138,35.11414329,26,부산광역시,26170,동구,토요코인호텔/부산역1호점,부산 동구 중앙대로196번길 12-0,숙박,숙박,8
202408,129.0465189,35.11181025,26,부산광역시,26170,동구,북항친수공원,부산 동구,관광지,문화관광,9
202408,129.0565233,35.12293481,26,부산광역시,26170,동구,부산항/제5부두,부산 동구 충장대로 314-0,관광지,자연관광,10
202408,129.0871826,35.05306706,26,부산광역시,26200,영도구,태종대,부산 영도구 전망로 24-0,관광지,역사관광,1
202408,129.0802941,35.07848085,26,부산광역시,26200,영도구,국립해양박물관,부산 영도구 해양로301번길 45-0,관광지,문화관광,2
202408,129.0766974,35.08628835,26,부산광역시,26200,영도구,아르떼뮤지엄/부산 (2024년 개관 예정),부산 영도구 해양로195번길 180-0,관광지,문화관광,3
202408,129.0451956,35.07791234,26,부산광역시,26200,영도구,흰여울문화마을,부산 영도구,관광지,기타관광,4
202408,129.0767665,35.08631329,26,부산광역시,26200,영도구,피아크,부산 영도구 해양로195번길 180-0,관광지,문화관광,5
202408,129.0883492,35.05037292,26,부산광역시,26200,영도구,태종대전망대,부산 영도구 전망로 209-0,관광지,문화관광,6
202408,129.0391627,35.09450594,26,부산광역시,26200,영도구,라발스호텔,부산 영도구 봉래나루로 82-0,숙박,숙박,7
202408,129.0421861,35.08947938,26,부산광역시,26200,영도구,남항시장,부산 영도구 절영로43번길 65-0,관광지,쇼핑,8
202408,129.0769612,35.06064948,26,부산광역시,26200,영도구,감지해변,부산 영도구,관광지,기타관광,9
202408,129.061351,35.10145039,26,부산광역시,26200,영도구,영도마리노오토캠핑장,부산 영도구 해양로 13-16,숙박,숙박,10
202408,129.0566009,35.15686086,26,부산광역시,26230,부산진구,롯데백화점/부산본점,부산 부산진구 가야대로 772-0,관광지,쇼핑,1
202408,129.0555732,35.15658311,26,부산광역시,26230,부산진구,롯데호텔/부산점,부산 부산진구 가야대로 772-0,숙박,숙박,2
202408,129.0434629,35.18463546,26,부산광역시,26230,부산진구,부산어린이대공원,부산 부산진구 새싹로 295-0,관광지,문화관광,3
202408,129.0613504,35.1627769,26,부산광역시,26230,부산진구,부전시장,부산 부산진구 중앙대로783번길 23-0,관광지,쇼핑,4
202408,129.057073,35.16816516,26,부산광역시,26230,부산진구,부산시민공원,부산 부산진구 시민공원로 73-0,관광지,문화관광,5
202408,129.081932,35.15716656,26,부산광역시,26230,부산진구,황령산봉수대,부산 부산진구,관광지,기타관광,6
202408,129.0572953,35.15425005,26,부산광역시,26230,부산진구,KT&G상상마당/부산,부산 부산진구 서면로 39-0,관광지,문화관광,7
202408,129.0596284,35.15472223,26,부산광역시,26230,부산진구,쥬디스태화/본관,부산 부산진구 중앙대로 694-0,관광지,쇼핑,8
202408,129.0638581,35.14940793,26,부산광역시,26230,부산진구,CGV/서면,부산 부산진구 동천로 4-0,관광지,문화관광,9
202408,129.0433796,35.17569201,26,부산광역시,26230,부산진구,삼광사,부산 부산진구 초읍천로43번길 77-0,관광지,역사관광,10
202408,129.0776819,35.21168823,26,부산광역시,26260,동래구,롯데백화점/동래점,부산 동래구 중앙대로 1393-0,관광지,쇼핑,1
202408,129.0811261,35.20435574,26,부산광역시,26260,동래구,메가마트/동래점,부산 동래구 충렬대로 197-0,관광지,쇼핑,2
202408,129.0826813,35.22115944,26,부산광역시,26260,동래구,허심청,부산 동래구 온천장로107번길 32-0,관광지,체험관광,3
202408,129.0615445,35.19388455,26,부산광역시,26260,동래구,사직야구장,부산 동래구 사직로 45-0,관광지,문화관광,4
202408,129.0822925,35.22021509,26,부산광역시,26260,동래구,호텔농심,부산 동래구 금강공원로20번길 23-0,숙박,숙박,5
202408,129.085959,35.20380028,26,부산광역시,26260,동래구,동래시장,부산 동래구 동래시장길 14-0,관광지,쇼핑,6
202408,129.0854866,35.22157607,26,부산광역시,26260,동래구,CGV/동래,부산 동래구 중앙대로 1523-0,관광지,문화관광,7
202408,129.0756264,35.22193708,26,부산광역시,26260,동래구,부산해양자연사박물관,부산 동래구 우장춘로 175-0,관광지,문화관광,8
202408,129.0990135,35.20038408,26,부산광역시,26260,동래구,서원시장,부산 동래구 충렬대로359번길 55-0,관광지,쇼핑,9
202408,129.0911529,35.20882753,26,부산광역시,26260,동래구,복천박물관,부산 동래구 복천로 63-0,관광지,문화관광,10
202408,129.1244567,35.1005898,26,부산광역시,26290,남구,오륙도스카이워크,부산 남구 오륙도로 137-0,관광지,문화관광,1
202408,129.1250676,35.11853226,26,부산광역시,26290,남구,이기대수변공원,부산 남구 이기대공원로 105-20,관광지,문화관광,2
202408,129.1128908,35.13376428,26,부산광역시,26290,남구,W스퀘어,부산 남구 분포로 145-0,관광지,쇼핑,3
